trip_id	customer_id	flight_number	airline_id	aircraft	airport_src	airport_dst	departure_time	departure_date	flight_duration	travel_class	seat_number	price
1121	8691703	SK0600	4319	73G	687	737	06:00	16/10/2018	00:59	economy	7A	35
1122	8691703	BM2130	312	ER4	687	469	21:30	28/10/2018	01:49	business	16G	495
1122	8691703	BM0815	312	ER4	469	687	08:15	23/11/2018	01:49	economy	10E	95
1123	8691703	AT1030	4248	738	737	1074	10:30	29/12/2018	04:48	business	42D	712
1123	8691703	AT1745	4248	738	1074	737	17:45	26/01/2019	04:48	business	40A	712
1124	2585329	AS1745	439	DH4	3577	184	17:45	28/07/2010	00:41	economy	3J	14
1124	2585329	AS1115	439	DH4	184	3577	11:15	17/08/2010	00:41	economy	7A	14
1125	2585329	SY0830	4356	73G	3577	3858	08:30	25/12/2017	03:17	business	14D	602
1125	2585329	SY1415	4356	73G	3858	3577	14:15	14/01/2018	03:17	business	29A	602
1126	2585329	3M2045	20710	SF3	6958	3682	20:45	06/07/2018	01:14	business	13F	453
1126	2585329	3M1230	20710	SF3	3682	6958	12:30	25/07/2018	01:14	business	26I	453
1127	2585329	WN1130	4547	733	3484	3566	11:30	05/11/2018	03:16	economy	1A	200
1127	2585329	WN1715	4547	738	3566	3484	17:15	01/12/2018	03:16	economy	10E	200
1128	2585329	DL0800	2009	E70	3473	3520	08:00	26/12/2018	02:01	economy	6A	110
1128	2585329	DL1500	2009	E70	3520	3473	15:00	03/01/2019	02:01	economy	9J	110
1129	5235503	PC2200	3926	320	9044	4317	22:00	07/09/2012	01:37	economy	1D	81
1129	5235503	PC0615	3926	320	4317	9044	06:15	06/10/2012	01:37	economy	7F	81
1130	5235503	TK1245	4951	321	1701	344	12:45	12/07/2017	02:58	business	28G	579
1130	5235503	TK1230	4951	320	344	1701	12:30	18/07/2017	02:58	economy	9E	179
1131	1242468	AZ2000	596	E75	1561	1555	20:00	04/05/2014	00:44	economy	4B	17
1131	1242468	AZ1445	596	319	1555	1561	14:45	02/06/2014	00:44	business	11G	417
1132	1242468	BG2215	1359	773	1555	3076	22:15	30/11/2016	09:36	economy	7A	659
1132	1242468	BG1445	1359	773	3076	1555	14:45	20/12/2016	09:36	business	16J	1059
1133	1242468	AZ1915	596	320	1526	1190	19:15	23/04/2018	01:49	economy	6B	95
1133	1242468	AZ2030	596	320	1190	1526	20:30	14/05/2018	01:49	business	16E	495
1134	1242468	FR1600	4296	738	1525	1474	16:00	05/09/2018	02:33	economy	6F	149
1134	1242468	FR0900	4296	738	1474	1525	09:00	11/09/2018	02:33	business	13C	549
1135	7414340	TF0630	3386	AR1	728	738	06:30	19/04/2018	01:07	business	38F	445
1135	7414340	TF2100	3386	AR8	738	728	21:00	25/04/2018	01:07	economy	1C	45
1136	7414340	FR0745	4296	738	726	548	07:45	07/07/2018	02:48	economy	1H	166
1136	7414340	FR1145	4296	738	548	726	11:45	15/07/2018	02:48	business	25J	566
1137	7414340	SK1830	4319	ATP	730	719	18:30	24/10/2018	00:38	economy	9E	10
1137	7414340	SK0845	4319	ATP	719	730	08:45	19/11/2018	00:38	economy	3A	10
1138	7414340	FR1630	4296	738	726	1222	16:30	28/12/2018	03:57	economy	2F	250
1138	7414340	FR1045	4296	738	1222	726	10:45	06/01/2019	03:57	business	15I	650
1139	4971759	CM1330	1889	E90	2745	2851	13:30	24/10/2017	01:48	business	23E	494
1139	4971759	CM0830	1889	E90	2851	2745	08:30	20/11/2017	01:48	economy	1I	94
1140	4971759	AV2200	515	318	2714	2715	22:00	14/05/2018	01:27	economy	7A	69
1140	4971759	AV2015	515	320	2715	2714	20:15	02/06/2018	01:27	business	40B	469
1141	4971759	7I1115	18944	M83	2745	2897	11:15	04/08/2018	01:42	business	38D	487
1141	4971759	7I1530	18944	M83	2897	2745	15:30	27/08/2018	01:42	economy	6G	87
1142	4971759	AV0800	515	AT7	2729	2753	08:00	11/11/2018	00:39	economy	3E	11
1142	4971759	AV1930	515	AT5	2753	2729	19:30	22/11/2018	00:39	business	26F	411
1143	4971759	AV1730	515	320	2709	2718	17:30	06/12/2018	00:49	business	26F	423
1143	4971759	AV0715	515	320	2718	2709	07:15	20/12/2018	00:49	economy	3G	23
1144	4971759	9R0900	4691	E70	2756	6054	09:00	31/12/2018	01:17	economy	2H	57
1144	4971759	9R1115	4691	E70	6054	2756	11:15	10/01/2019	01:17	economy	9G	57
1145	2847022	G31515	1790	738	2537	2610	15:15	15/11/2017	02:30	economy	5I	144
1145	2847022	G31545	1790	738	2610	2537	15:45	30/11/2017	02:30	business	36D	544
1146	2847022	AD2100	13983	E95	2590	2522	21:00	12/05/2018	00:46	economy	10E	19
1146	2847022	AD1230	13983	AT7	2522	2590	12:30	23/05/2018	00:46	business	41D	419
1147	2847022	AD0945	13983	AT7	2545	2535	09:45	28/07/2018	01:02	business	20A	439
1147	2847022	AD1900	13983	AT7	2535	2545	19:00	06/08/2018	01:02	economy	7J	39
1148	2847022	AZ2100	596	330	2560	1555	21:00	10/11/2018	11:54	economy	6E	825
1148	2847022	AZ1630	596	330	1555	2560	16:30	19/11/2018	11:54	business	16D	1225
1149	1225692	NH1845	324	777	1382	2279	18:45	02/05/2016	12:34	business	13A	1274
1149	1225692	NH0945	324	777	2279	1382	09:45	02/06/2016	12:34	economy	2I	874
1150	1225692	TU1230	4870	736	1386	286	12:30	06/03/2018	02:29	business	24A	543
1150	1225692	TU1830	4870	736	286	1386	18:30	02/04/2018	02:29	economy	8E	143
1151	1225692	BE1045	2421	DH4	1415	495	10:45	07/11/2018	00:53	business	25D	428
1151	1225692	BE0845	2421	DH4	495	1415	08:45	17/11/2018	00:53	economy	4J	28
1152	1225692	AF1100	137	ER4	1335	687	11:00	08/12/2018	02:15	business	33B	527
1152	1225692	AF1530	137	ER4	687	1335	15:30	24/12/2018	02:15	economy	10G	127
1153	1225692	AZ0915	596	321	1382	1403	09:15	30/12/2018	01:08	economy	7F	46
1153	1225692	AZ2200	596	318	1403	1382	22:00	07/01/2019	01:08	economy	3I	46
1154	1721116	LX1030	4559	S20	1678	1675	10:30	24/02/2013	00:42	business	19F	414
1154	1721116	LX2245	4559	S20	1675	1678	22:45	18/03/2013	00:42	business	27C	414
1155	1721116	U21045	2297	320	1665	478	10:45	19/06/2015	01:44	economy	9G	89
1155	1721116	U22145	2297	319	478	1665	21:45	19/07/2015	01:44	economy	3A	89
1156	1721116	XQ1300	4573	738	1678	1688	13:00	07/03/2016	03:11	business	39G	594
1156	1721116	XQ2030	4573	738	1688	1678	20:30	19/03/2016	03:11	business	16F	594
1157	1721116	UA1330	5209	333	1678	3830	13:30	01/08/2018	09:22	economy	9B	641
1157	1721116	UA2200	5209	333	3830	1678	22:00	25/08/2018	09:22	business	18A	1041
1158	9876536	BE1500	2421	AT7	430	421	15:00	09/11/2013	00:47	business	42F	421
1158	9876536	BE1030	2421	AT7	421	430	10:30	16/11/2013	00:47	economy	1F	21
1159	9876536	AY0845	2350	319	421	428	08:45	30/10/2015	01:39	economy	2B	83
1159	9876536	AY1330	2350	319	428	421	13:30	10/11/2015	01:39	economy	5A	83
1160	9876536	AY1215	2350	320	421	1489	12:15	16/11/2018	02:20	business	18C	533
1160	9876536	AY0830	2350	319	1489	421	08:30	06/12/2018	02:20	economy	1J	133
1161	9876536	BE1345	2421	AT7	430	421	13:45	22/12/2018	00:47	business	18D	421
1161	9876536	BE1030	2421	AT7	421	430	10:30	02/01/2019	00:47	business	20B	421
1162	6938361	ST1345	2547	319	7447	353	13:45	29/03/2018	02:51	business	38A	570
1162	6938361	ST2200	2547	319	353	7447	22:00	17/04/2018	02:51	economy	10A	170
1163	6938361	TU1815	4870	320	287	1084	18:15	27/08/2018	05:04	economy	3I	331
1163	6938361	TU1600	4870	320	1084	287	16:00	05/09/2018	05:04	business	34F	731
1164	6938361	TU1200	4870	319	287	1538	12:00	19/09/2018	01:34	business	16D	477
1164	6938361	TU0800	4870	319	1538	287	08:00	20/10/2018	01:34	economy	8A	77
1165	6938361	TU1000	4870	320	287	1353	10:00	31/12/2018	01:33	economy	7G	76
1165	6938361	TU1500	4870	736	1353	287	15:00	23/01/2019	01:33	business	38B	476
1166	7712201	IR1015	2922	100	2106	2157	10:15	01/03/2018	00:43	economy	3D	16
1166	7712201	IR2030	2922	100	2157	2106	20:30	07/03/2018	00:43	economy	6C	16
1167	7712201	EP1300	2923	100	5933	2157	13:00	04/11/2018	01:29	economy	3H	71
1167	7712201	EP0930	2923	100	2157	5933	09:30	28/11/2018	01:29	economy	6C	71
1168	7712201	IR1345	2922	320	2121	2176	13:45	25/12/2018	01:10	economy	5J	48
1168	7712201	IR0900	2922	100	2176	2121	09:00	22/01/2019	01:10	business	14E	448
1169	6601705	W31445	20976	DH4	6972	273	14:45	17/09/2011	00:52	economy	3D	26
1169	6601705	W30600	20976	DH4	273	6972	06:00	23/09/2011	00:52	business	17D	426
1170	6601705	W30745	20976	73G	275	260	07:45	22/10/2018	01:03	business	32D	440
1170	6601705	W30745	20976	73G	260	275	07:45	31/10/2018	01:03	business	29D	440
1171	7148491	OS0900	491	100	1613	2960	09:00	08/10/2014	02:40	business	35E	557
1171	7148491	OS1915	491	319	2960	1613	19:15	04/11/2014	02:40	business	31C	557
1172	7901367	AD1515	13983	E95	2597	2537	15:15	13/09/2011	02:44	economy	9J	162
1172	7901367	AD1515	13983	E95	2537	2597	15:15	27/09/2011	02:44	economy	5G	162
1173	7901367	G31030	1790	738	2564	2443	10:30	10/08/2016	02:55	economy	9A	175
1173	7901367	G31900	1790	738	2443	2564	19:00	17/08/2016	02:55	business	25F	575
1174	7901367	G30600	1790	738	2548	2560	06:00	29/01/2018	02:26	business	35F	541
1174	7901367	G32130	1790	738	2560	2548	21:30	23/02/2018	02:26	economy	6C	141
1175	7901367	O61345	3764	100	2564	2602	13:45	04/11/2018	01:29	business	21E	471
1175	7901367	O61915	3764	100	2602	2564	19:15	09/11/2018	01:29	economy	3F	71
1176	7901367	CM1115	1889	738	2537	1871	11:15	25/11/2018	06:44	business	12J	852
1176	7901367	CM2200	1889	738	1871	2537	22:00	24/12/2018	06:44	business	12E	852
1177	0259043	FR1715	4296	738	585	1509	17:15	13/10/2011	02:39	business	39F	555
1177	0259043	FR1715	4296	738	1509	585	17:15	26/10/2011	02:39	economy	8E	155
1178	0259043	SU1130	130	320	580	2985	11:30	11/11/2014	03:10	economy	2E	193
1178	0259043	SU1100	130	321	2985	580	11:00	20/11/2014	03:10	business	18I	593
1179	0259043	U20745	2297	320	580	478	07:45	06/06/2016	01:06	business	28H	443
1179	0259043	U22200	2297	319	478	580	22:00	23/06/2016	01:06	business	22A	443
1180	0259043	LH0645	3320	CR9	591	346	06:45	13/11/2016	01:19	business	43D	459
1180	0259043	LH1200	3320	CR9	346	591	12:00	12/12/2016	01:19	economy	2I	59
1181	0259043	MU2145	1758	737	580	507	21:45	12/02/2018	00:57	economy	1E	33
1181	0259043	MU0715	1758	737	507	580	07:15	12/03/2018	00:57	economy	6F	33
1182	0259043	KL2200	3090	777	580	813	22:00	18/10/2018	11:43	business	31J	1211
1182	0259043	KL1815	3090	777	813	580	18:15	05/11/2018	11:43	economy	1H	811
1183	0259043	KL1115	3090	777	580	2276	11:15	27/11/2018	12:14	economy	3B	850
1183	0259043	KL1915	3090	777	2276	580	19:15	26/12/2018	12:14	economy	7F	850
1184	0259043	SI1030	4438	AT4	580	498	10:30	31/12/2018	01:15	business	15J	454
1184	0259043	SI1630	4438	AT4	498	580	16:30	31/01/2019	01:15	economy	1G	54
1185	9976690	AV1815	515	319	2709	1762	18:15	21/09/2012	02:29	business	14F	544
1185	9976690	AV1330	515	319	1762	2709	13:30	30/09/2012	02:29	business	11J	544
1186	9976690	9R0945	4691	AT5	2729	2711	09:45	25/08/2017	00:44	business	30H	417
1186	9976690	9R1030	4691	AT5	2711	2729	10:30	20/09/2017	00:44	business	19D	417
1187	9976690	AV1315	515	ER4	2709	6054	13:15	05/11/2018	01:22	economy	5H	62
1187	9976690	AV1900	515	ER4	6054	2709	19:00	17/11/2018	01:22	business	32C	462
1188	9976690	LA0815	3200	DH2	2709	2753	08:15	19/12/2018	00:52	business	39C	426
1188	9976690	LA1015	3200	DH2	2753	2709	10:15	06/01/2019	00:52	business	34B	426
1189	7679438	LH2030	3320	735	532	340	20:30	10/05/2014	01:49	economy	10C	95
1189	7679438	LH0600	3320	735	340	532	06:00	31/05/2014	01:49	business	37F	495
1190	7679438	BA2130	1355	321	507	2948	21:30	26/08/2017	03:07	business	38B	590
1190	7679438	BA0600	1355	321	2948	507	06:00	17/09/2017	03:07	economy	4J	190
1191	7679438	FR1900	4296	738	478	3953	19:00	01/11/2018	02:37	economy	3A	153
1191	7679438	FR1330	4296	738	3953	478	13:30	29/11/2018	02:37	economy	6J	153
1192	7679438	TO0915	8745	788	478	1852	09:15	14/12/2018	10:11	economy	10E	701
1192	7679438	BY0715	5013	788	1852	478	07:15	23/12/2018	10:11	economy	3A	701
1193	7679438	U21645	2297	319	492	465	16:45	30/12/2018	01:07	economy	1F	44
1193	7679438	U21200	2297	320	465	492	12:00	14/01/2019	01:07	business	24J	444
1194	7834552	SX0630	18543	D38	342	1676	06:30	08/12/2017	01:27	business	18H	469
1194	7834552	SX2100	18543	D38	1676	342	21:00	17/12/2017	01:27	economy	6A	69
1195	7834552	EI1045	837	320	346	596	10:45	01/01/2018	02:21	economy	9D	134
1195	7834552	EI1630	837	320	596	346	16:30	17/01/2018	02:21	business	31A	534
1196	7834552	UA1600	5209	752	342	3494	16:00	17/04/2018	08:08	business	21A	952
1196	7834552	UA2145	5209	752	3494	342	21:45	16/05/2018	08:08	economy	10D	552
1197	7834552	DE1000	1868	767	340	2890	10:00	31/08/2018	09:39	business	31C	1062
1197	7834552	DE1600	1868	767	2890	340	16:00	01/10/2018	09:39	business	29A	1062
1198	7834552	3L2215	2916	AT7	342	382	22:15	06/10/2018	01:19	economy	1E	59
1198	7834552	3L0645	2916	AT7	382	342	06:45	03/11/2018	01:19	business	24G	459
1199	7834552	U20715	2297	319	342	535	07:15	13/12/2018	01:36	business	26I	480
1199	7834552	U21115	2297	319	535	342	11:15	20/12/2018	01:36	business	39C	480
1200	7834552	DE0615	1868	757	340	1054	06:15	30/12/2018	04:27	business	23J	686
1200	7834552	DE0845	1868	757	1054	340	08:45	09/01/2019	04:27	business	24F	686
1201	9266529	G80745	2575	320	3061	2997	07:45	04/07/2017	02:18	economy	1A	130
1201	9266529	G80745	2575	320	2997	3061	07:45	14/07/2017	02:18	economy	5H	130
1202	9266529	S21615	241	738	2997	3020	16:15	20/11/2018	01:41	economy	4A	85
1202	9266529	S20600	241	738	3020	2997	06:00	10/12/2018	01:41	economy	8A	85
1203	9266529	UL0630	4349	320	3153	3024	06:30	28/12/2018	00:56	business	42E	432
1203	9266529	UL1030	4349	320	3024	3153	10:30	24/01/2019	00:56	business	27I	432
1204	4260774	JD0845	6557	320	4380	3385	08:45	18/11/2011	03:05	economy	5I	187
1204	4260774	JD1000	6557	320	3385	4380	10:00	17/12/2011	03:05	business	25J	587
1205	4260774	ZH0745	4611	738	3381	3382	07:45	11/05/2014	01:00	economy	1I	37
1205	4260774	ZH0745	4611	738	3382	3381	07:45	08/06/2014	01:00	economy	1B	37
1206	4260774	JD1115	6557	319	3385	4149	11:15	06/11/2018	01:39	business	43A	483
1206	4260774	JD1915	6557	319	4149	3385	19:15	18/11/2018	01:39	business	28G	483
1207	2548788	ME2100	3490	321	2177	7490	21:00	15/10/2018	01:33	economy	3D	77
1207	2548788	ME0800	3490	321	7490	2177	08:00	03/11/2018	01:33	business	16B	477
1208	2548788	SV1500	4533	333	2177	2072	15:00	16/12/2018	02:14	business	31H	525
1208	2548788	SV0615	4533	333	2072	2177	06:15	05/01/2019	02:14	economy	1G	125
1209	7272360	LA1515	3200	320	2452	2461	15:15	03/04/2012	00:40	economy	10G	13
1209	7272360	LA2130	3200	320	2461	2452	21:30	01/05/2012	00:40	economy	7J	13
1210	7272360	LA0600	3200	320	2496	2442	06:00	04/11/2015	03:05	economy	10I	187
1210	7272360	LA1145	3200	320	2442	2496	11:45	20/11/2015	03:05	business	27J	587
1211	7272360	LH1830	3320	744	3988	340	18:30	14/04/2018	14:48	business	33B	1435
1211	7272360	LH1445	3320	744	340	3988	14:45	27/04/2018	14:48	business	14C	1435
1212	7272360	AR1745	412	E90	2455	2442	17:45	25/08/2018	01:41	business	19J	486
1212	7272360	AR1345	412	E90	2442	2455	13:45	12/09/2018	01:41	economy	1D	86
1213	7272360	OB1515	462	733	3988	2771	15:15	21/11/2018	02:56	business	30H	576
1213	7272360	OB2100	462	733	2771	3988	21:00	04/12/2018	02:56	economy	2C	176
1214	7272360	AR1815	412	737	2442	2456	18:15	20/12/2018	01:40	business	44J	484
1214	7272360	AR1530	412	737	2456	2442	15:30	01/01/2019	01:40	economy	6A	84
1215	3252823	AV0815	515	320	2708	2745	08:15	01/04/2016	00:50	economy	4I	24
1215	3252823	AV0800	515	320	2745	2708	08:00	06/04/2016	00:50	economy	3C	24
1216	0548409	U21815	2297	320	490	1665	18:15	07/08/2011	01:34	economy	9E	77
1216	0548409	U21830	2297	320	1665	490	18:30	18/08/2011	01:34	business	14J	477
1217	0548409	WX0915	1792	AR8	503	599	09:15	27/09/2018	01:05	business	24G	443
1217	0548409	WX1000	1792	AR8	599	503	10:00	15/10/2018	01:05	economy	4H	43
1218	0548409	US1300	5265	333	507	3752	13:00	04/12/2018	07:34	business	44F	912
1218	0548409	US1945	5265	333	3752	507	19:45	09/12/2018	07:34	business	34B	912
1219	0548409	FR0615	4296	738	548	1353	06:15	30/12/2018	01:45	business	24C	490
1219	0548409	FR1200	4296	738	1353	548	12:00	20/01/2019	01:45	business	36B	490
1220	0580968	PC2045	3926	738	1685	1728	20:45	13/11/2014	01:24	business	43A	465
1220	0580968	PC1200	3926	738	1728	1685	12:00	28/11/2014	01:24	economy	8D	65
1221	0580968	TK1845	4951	738	1682	2988	18:45	28/12/2017	02:40	business	28D	557
1221	0580968	TK1130	4951	738	2988	1682	11:30	18/01/2018	02:40	economy	3J	157
1222	0580968	TK2145	4951	738	1701	2223	21:45	12/10/2018	05:25	business	18E	756
1222	0580968	TK1030	4951	738	2223	1701	10:30	28/10/2018	05:25	economy	10F	356
1223	0580968	PC1130	3926	738	4317	2188	11:30	05/12/2018	04:11	economy	4J	267
1223	0580968	PC1700	3926	738	2188	4317	17:00	31/12/2018	04:11	business	26B	667
1224	2361080	VA2115	5360	332	3339	3351	21:15	18/05/2017	03:51	business	14H	643
1224	2361080	VA1415	5360	332	3351	3339	14:15	24/05/2017	03:51	business	44E	643
1225	2361080	ZL1300	4178	SF3	6241	3358	13:00	13/12/2018	01:19	business	37H	460
1225	2361080	ZL0630	4178	SF3	3358	6241	06:30	26/12/2018	01:19	business	13F	460
1226	2361080	VA1900	5360	E90	6255	3320	19:00	31/12/2018	02:20	economy	9G	133
1226	2361080	VA1930	5360	E90	3320	6255	19:30	15/01/2019	02:20	economy	7B	133
1227	2277602	LA1645	3200	320	2709	2895	16:45	07/03/2011	01:43	economy	6H	88
1227	2277602	LA0645	3200	320	2895	2709	06:45	20/03/2011	01:43	business	27C	488
1228	2277602	AV0815	515	319	2715	2673	08:15	25/01/2012	01:25	business	42C	466
1228	2277602	AV1815	515	319	2673	2715	18:15	30/01/2012	01:25	economy	7E	66
1229	0973860	AZ1415	596	319	1555	1562	14:15	03/03/2013	00:49	economy	1H	23
1229	0973860	AZ1830	596	319	1562	1555	18:30	19/03/2013	00:49	business	27E	423
1230	0973860	FR0600	4296	738	1562	548	06:00	04/03/2017	01:58	economy	1F	106
1230	0973860	FR1300	4296	738	548	1562	13:00	30/03/2017	01:58	business	38B	506
1231	0973860	RO1615	5179	733	1555	1655	16:15	09/11/2017	02:11	economy	6I	122
1231	0973860	RO1745	5179	733	1655	1555	17:45	15/11/2017	02:11	business	28E	522
1232	0973860	U22045	2297	319	1555	609	20:45	12/08/2018	02:24	economy	3C	138
1232	0973860	U21745	2297	319	609	1555	17:45	18/08/2018	02:24	economy	3E	138
1233	0973860	IG0715	3463	320	1561	1678	07:15	01/12/2018	01:34	business	39C	477
1233	0973860	IG0815	3463	320	1678	1561	08:15	01/01/2019	01:34	economy	10D	77
1234	0231588	WF0845	5439	DH2	5583	665	08:45	26/02/2017	00:41	business	43J	413
1234	0231588	WF0700	5439	DH1	665	5583	07:00	26/03/2017	00:41	economy	6H	13
1235	0231588	DY1900	3737	733	644	1386	19:00	09/04/2018	02:13	economy	9B	124
1235	0231588	DY2215	3737	733	1386	644	22:15	26/04/2018	02:13	business	35H	524
1236	0231588	WF1200	5439	DH1	663	649	12:00	30/06/2018	01:01	business	11G	438
1236	0231588	WF1630	5439	DH2	649	663	16:30	22/07/2018	01:01	economy	2G	38
1237	0231588	BT2030	333	DH4	630	3953	20:30	30/12/2018	01:57	economy	10C	105
1237	0231588	BT2000	333	DH4	3953	630	20:00	10/01/2019	01:57	business	29G	505
1238	8898325	SC1045	4599	738	3391	3390	10:45	29/04/2017	01:12	business	20D	451
1238	8898325	SC2200	4599	738	3390	3391	22:00	18/05/2017	01:12	economy	4G	51
1239	8898325	MU0630	1758	737	3381	4054	06:30	27/12/2017	01:00	business	22D	437
1239	8898325	MU1315	1758	737	4054	3381	13:15	21/01/2018	01:00	economy	4D	37
1240	0159524	AF1400	137	332	1382	2997	14:00	03/01/2012	09:12	business	34B	1029
1240	0159524	AF1445	137	332	2997	1382	14:45	19/01/2012	09:12	business	31J	1029
1241	0159524	AT2215	4248	738	1418	1075	22:15	13/08/2017	02:45	business	27D	563
1241	0159524	AT1900	4248	738	1075	1418	19:00	23/08/2017	02:45	business	28F	563
1242	0159524	A51100	1203	CR7	1435	1353	11:00	28/10/2017	01:14	business	42I	453
1242	0159524	A51230	1203	ER4	1353	1435	12:30	21/11/2017	01:14	economy	6F	53
1243	0159524	SK1345	4319	73G	1354	644	13:45	06/02/2018	02:47	business	19I	566
1243	0159524	SK2030	4319	73G	644	1354	20:30	14/02/2018	02:47	business	44E	566
1244	0159524	U20815	2297	320	1386	1529	08:15	18/07/2018	01:17	business	23I	457
1244	0159524	U21045	2297	320	1529	1386	10:45	30/07/2018	01:17	business	35I	457
1245	0159524	ZI1745	21	319	1273	210	17:45	26/08/2018	01:28	economy	9I	70
1245	0159524	ZI1645	21	319	210	1273	16:45	09/09/2018	01:28	economy	8E	70
1246	0159524	U20930	2297	319	1264	1638	09:30	22/12/2018	01:42	economy	7I	87
1246	0159524	U20945	2297	319	1638	1264	09:45	18/01/2019	01:42	business	28J	487
1247	7601124	DE1100	1868	738	1458	340	11:00	10/02/2016	03:05	economy	6E	187
1247	7601124	DE1315	1868	738	340	1458	13:15	06/03/2016	03:05	business	41H	587
1248	7601124	A31200	96	320	3941	2948	12:00	03/12/2018	03:34	economy	2F	222
1248	7601124	A30900	96	320	2948	3941	09:00	21/12/2018	03:34	business	33H	622
1249	7601124	TK0845	4951	320	3941	1701	08:45	30/12/2018	01:10	business	37A	448
1249	7601124	TK0730	4951	321	1701	3941	07:30	04/01/2019	01:10	business	35H	448
1250	5430664	TU1330	4870	320	287	1524	13:30	12/04/2014	01:43	economy	1I	88
1250	5430664	TU0715	4870	319	1524	287	07:15	21/04/2014	01:43	economy	5H	88
1251	5430664	TU2215	4870	736	293	1678	22:15	03/12/2018	02:23	economy	10D	137
1251	5430664	TU1600	4870	736	1678	293	16:00	08/12/2018	02:23	economy	8J	137
1252	5430664	UG2130	5085	AT7	287	296	21:30	31/12/2018	00:58	economy	10H	33
1252	5430664	UG1045	5085	AT7	296	287	10:45	27/01/2019	00:58	economy	10A	33
1253	7331630	AT0815	4248	738	1074	891	08:15	03/06/2017	05:06	economy	2C	333
1253	7331630	AT1230	4248	738	891	1074	12:30	11/06/2017	05:06	economy	5C	333
1254	7331630	IB0830	2822	319	1074	1229	08:30	17/11/2017	01:34	business	30E	478
1254	7331630	IB1830	2822	320	1229	1074	18:30	06/12/2017	01:34	business	44D	478
1255	7331630	FR1730	4296	738	1075	492	17:30	07/11/2018	03:24	economy	3I	210
1255	7331630	FR0930	4296	738	492	1075	09:30	01/12/2018	03:24	business	31C	610
1256	7331630	FR1830	4296	738	5673	355	18:30	21/12/2018	02:48	business	43C	567
1256	7331630	FR1145	4296	738	355	5673	11:45	13/01/2019	02:48	economy	8B	167
1257	5064870	RJ2215	4259	319	287	2170	22:15	04/03/2013	03:31	business	17B	618
1257	5064870	RJ1800	4259	E95	2170	287	18:00	31/03/2013	03:31	business	31D	618
1258	5064870	UG1645	5085	ATR	290	291	16:45	08/10/2017	00:39	business	27F	411
1258	5064870	UG1645	5085	ATR	291	290	16:45	05/11/2017	00:39	economy	9D	11
1259	5064870	BJ2100	3740	321	293	1399	21:00	22/03/2018	02:56	business	34F	576
1259	5064870	BJ0615	3740	321	1399	293	06:15	03/04/2018	02:56	economy	10J	176
