hotel_id	hotel_name	hotel_address	city	country	hotel_score
424	The Marble Arch London	The Marble Arch London Hotel, 31, Great Cumberland Place, Marylebone, City of Westminster, London, Greater London, England, W1, United Kingdom	London	United Kingdom	8.1
425	H tel Fabric	94, Boulevard Richard Lenoir, Quartier de la Folie-Méricourt, 11th Arrondissement, Paris, Ile-de-France, France, 75011, France	Paris	France	9.3
426	H tel du Minist re	31, Rue de Surène, Quartier de la Madeleine, 8th Arrondissement of Paris, Paris, Ile-de-France, France, 75008, France	Paris	France	8.8
427	Shangri La Hotel at The Shard London	London Bridge, London Bridge Walk, Bermondsey Spa, Borough, London Borough of Southwark, London, Greater London, England, SE1 2SW, United Kingdom	London	United Kingdom	9.4
428	Hotel Les Bulles De Paris	32, Rue des Écoles, Quartier de la Sorbonne, 5th Arrondissement, Paris, Ile-de-France, France, 75005, France	Paris	France	8.2
429	Acad mie H tel Saint Germain	'2, Rue Perronet, Quartier Saint-Thomas-d''Aquin, 6th Arrondissement, Paris, Ile-de-France, France, 75006, France'	Paris	France	9
430	Plaza Tour Eiffel	32b, Rue Greuze, Quartier de la Porte-Dauphine, 16th Arrondissement, Paris, Ile-de-France, France, 75116, France	Paris	France	8.5
431	Park Grand London Kensington	'Hotel ibis Styles London Kensington, 15-25, Hogarth Road, Earl''s Court, Royal Borough of Kensington and Chelsea, London, Greater London, England, SW5 0QJ, United Kingdom'	London	United Kingdom	8.4
432	Rocco Forte Brown s Hotel	'Brown''s Hotel, 30, Albemarle Street, St. James''s, Mayfair, City of Westminster, London, Greater London, England, W1S 4BP, United Kingdom'	London	United Kingdom	9.1
433	Royal Hotel Champs Elys es	22, Rue de Chateaubriand, Quartier du Faubourg-du-Roule, 8th Arrondissement of Paris, Paris, Ile-de-France, France, 75008, France	Paris	France	7.9
434	Best Western Allegro Nation	4, Rue Mousset-Robert, Quartier du Bel-Air, 12th Arrondissement, Paris, Ile-de-France, France, 75012, France	Paris	France	7.8
435	Prince de Galles a Luxury Collection hotel Paris	Prince de Galles, Avenue George V, Quartier du Faubourg-du-Roule, 8th Arrondissement of Paris, Paris, Ile-de-France, France, 75008, France	Paris	France	9
436	The Beaufort	Beaufort Gardens, Royal Borough of Kensington and Chelsea, London, Greater London, England, SW3 1RE, United Kingdom	London	United Kingdom	8.8
437	H tel La Parizienne by Elegancia	Hôtel La Parizienne, Rue de Vaugirard, Quartier Notre-Dame-des-Champs, 6th Arrondissement, Paris, Ile-de-France, France, 75006, France	Paris	France	8.5
438	Madeleine Plaza	33, Place de la Madeleine, Quartier de la Madeleine, 8th Arrondissement of Paris, Paris, Ile-de-France, France, 75008, France	Paris	France	8.4
439	Blakes Hotel	Roland Gardens, Brompton, Royal Borough of Kensington and Chelsea, London, Greater London, England, SW10 9RT, United Kingdom	London	United Kingdom	8
440	Castille Paris Starhotels Collezione	Castille Paris, Rue Cambon, Quartier Vendôme, 1st Arrondissement, Paris, Ile-de-France, France, 75001, France	Paris	France	8.7
441	H tel D Aubusson	'Hôtel d''Aubusson, Rue Dauphine, Quartier de la Monnaie, 6th Arrondissement, Paris, Ile-de-France, France, 75006, France'	Paris	France	9.4
442	Hotel Oscar	Franprix, Rue Marbeuf, Quartier des Champs-Élysées, 8th Arrondissement of Paris, Paris, Ile-de-France, France, 75008, France	Paris	France	8.5
443	Best Western Bretagne Montparnasse	Best Western Bretagne Montparnasse, 33, Rue Raymond Losserand, Quartier de Plaisance, 14th Arrondissement, Paris, Ile-de-France, France, 75014, France	Paris	France	7.7
444	The Westbridge Hotel	The Westbridge Hotel, 335-337, High Street, Mill Meads, London Borough of Newham, London, Greater London, England, E15 2TF, United Kingdom	London	United Kingdom	9
445	Courthouse Hotel Shoreditch	Old Street Courthouse Hotel, Old Street, Shoreditch, London Borough of Hackney, London, Greater London, England, EC1V 9AU, United Kingdom	London	United Kingdom	8.9
446	ME London by Melia	Me London, 336-337, Strand, St Clement Danes, Covent Garden, City of Westminster, London, Greater London, England, WC2R 1ES, United Kingdom	London	United Kingdom	9.2
447	Grange Clarendon Hotel	35, Bedford Place, Holborn, Bloomsbury, London Borough of Camden, London, Greater London, England, WC1A 2PJ, United Kingdom	London	United Kingdom	8.1
448	Hotel Indigo London Kensington	'The Kensington Quarter, 34-44, Barkston Gardens, Earl''s Court, Royal Borough of Kensington and Chelsea, London, Greater London, England, SW5 0EW, United Kingdom'	London	United Kingdom	9.1
449	Novotel Paris 17	Novotel, Boulevard du Fort de Vaux, Quartier des Batignolles, 17th Arrondissement, Paris, Ile-de-France, France, 75017, France	Paris	France	7.9
450	Rafayel Hotel Spa	Falcon Wharf, 34, Lombard Road, Battersea, London Borough of Wandsworth, London, Greater London, England, SW11 3, United Kingdom	London	United Kingdom	8
451	Norfolk Towers Paddington	Norfolk Towers Hotel, 34, Norfolk Place, Paddington, City of Westminster, London, Greater London, England, W2 1QW, United Kingdom	London	United Kingdom	7.9
452	Artus Hotel by MH	Artus Hotel, 34, Rue de Buci, Quartier de Saint-Germain-des-Prés, 6th Arrondissement, Paris, Ile-de-France, France, 75006, France	Paris	France	9
453	Best Western Premier Kapital Op ra	'34, Rue de Moscou, Quartier de l''Europe, 8th Arrondissement of Paris, Paris, Ile-de-France, France, 75008, France'	Paris	France	8.9
454	Timhotel Op ra Blanche Fontaine	Passage Commun, Quartier Saint-Georges, 9th Arrondissement, Paris, Ile-de-France, France, 75009, France	Paris	France	8.4
455	H tel Amastan Paris	34, Rue Jean Mermoz, Quartier de la Madeleine, 8th Arrondissement of Paris, Paris, Ile-de-France, France, 75008, France	Paris	France	9.1
456	H tel Gustave	Gustave, Rue Viala, Quartier de Grenelle, 15th Arrondissement, Paris, Ile-de-France, France, 75015, France	Paris	France	8.8
457	Best Western Maitrise Hotel Edgware Road	Maitrise Hotel, 346-348, Edgware Road, Paddington, City of Westminster, London, Greater London, England, W2 1EA, United Kingdom	London	United Kingdom	6.6
458	Georgian House Hotel	'Georgian House Hotel, 35-39, St George''s Drive, St. James''s, Pimlico, City of Westminster, London, Greater London, England, SW1V 4BN, United Kingdom'	London	United Kingdom	8.4
459	Best Western Tour Eiffel Invalides	'35, Boulevard de la Tour Maubourg, Quartier de l''École Militaire, 7th Arrondissement, Paris, Ile-de-France, France, 75007, France'	Paris	France	7.9
460	The Chesterfield Mayfair	'The Chesterfield Hotel, 35, Charles Street, St. James''s, Mayfair, City of Westminster, London, Greater London, England, W1J 5EB, United Kingdom'	London	United Kingdom	9.1
461	My Chelsea	MyHotel, 35, Ixworth Place, Chelsea, Royal Borough of Kensington and Chelsea, London, Greater London, England, SW3 3QX, United Kingdom	London	United Kingdom	8.2
462	Eiffel Trocad ro	42, Rue Vineuse, Quartier de la Muette, 16th Arrondissement, Paris, Ile-de-France, France, 75116, France	Paris	France	8
463	Hotel Saint Petersbourg Opera	'Saint-Pétersbourg, Rue de Caumartin, Quartier de la Chaussée-d''Antin, 9th Arrondissement, Paris, Ile-de-France, France, 75009, France'	Paris	France	8.9
464	H tel Champs lys es Plaza	Champs-Élysées Plaza, Rue de Berri, Quartier du Faubourg-du-Roule, 8th Arrondissement of Paris, Paris, Ile-de-France, France, 75008, France	Paris	France	8.7
465	Melia Paris Tour Eiffel	35, Rue Jean Goujon, Quartier des Champs-Élysées, 8th Arrondissement of Paris, Paris, Ile-de-France, France, 75008, France	Paris	France	8.1
466	Timhotel Op ra Grands Magasins	Timhotel Opera Grands Magasins, 35, Rue La Bruyère, Nouvelle Athènes, Quartier Saint-Georges, 9th Arrondissement, Paris, Ile-de-France, France, 75009, France	Paris	France	8.3
467	Dukes Hotel	'Dukes Hotel, 35-36, St. James''s Place, St. James''s, Mayfair, City of Westminster, London, Greater London, England, SW1A 1NY, United Kingdom'	London	United Kingdom	8.6
468	Radisson Blu Edwardian Berkshire	'Radisson Blu Edwardian Berkshire, Marylebone Lane, St. James''s, Mayfair, City of Westminster, London, Greater London, England, W1C 1BY, United Kingdom'	London	United Kingdom	8.1
469	Pestana Chelsea Bridge Hotel Spa	Pestana Chelsea Bridge Hotel & Spa, 354, Queenstown Road, Nine Elms, London Borough of Wandsworth, London, Greater London, England, SW11 8AE, United Kingdom	London	United Kingdom	8.6
470	Arbor Hyde Park	London Guards Hotel, 36 - 37, Lancaster Mews, Paddington, City of Westminster, London, Greater London, England, W2 3NA, United Kingdom	London	United Kingdom	8.4
471	Mercure Paris Porte De Versailles Expo	Hôtel Mercure Paris Porte de Versailles  Expo, Rue du Moulin, Vanves, Boulogne-Billancourt, Hauts-de-Seine, Ile-de-France, France, 92170, France	Boulogne-Billancourt	France	7.7
472	Great St Helen Hotel	'Great St Helen''s Hotel, Crosby Square, City of London, Greater London, England, EC3A 6AP, United Kingdom'	London	United Kingdom	7.4
473	Hotel Whistler	Whistler, Rue de Saint-Quentin, Quartier Saint-Vincent-de-Paul, 10th Arrondissement, Paris, Ile-de-France, France, 75010, France	Paris	France	9.2
474	Hotel Georgette	Hôtel Georgette, Rue du Grenier Saint-Lazare, Quartier Sainte-Avoye, 3rd Arrondissement, Paris, Ile-de-France, France, 75003, France	Paris	France	8.8
475	Westside Arc de Triomphe Hotel	36, Rue Pierre Demours, Quartier de la Plaine-de-Monceau, 17th Arrondissement, Paris, Ile-de-France, France, 75017, France	Paris	France	8.1
476	Etoile Saint Ferdinand	Étoile Saint-Ferdinand, Rue Saint-Ferdinand, Quartier des Ternes, 17th Arrondissement, Paris, Ile-de-France, France, 75017, France	Paris	France	8.3
477	H tel Saint Marc	36, Rue Saint-Marc, Quartier Vivienne, 2nd Arrondissement, Paris, Ile-de-France, France, 75002, France	Paris	France	9.3
478	United Lodge Hotel and Apartments	372, Green Lanes, Harringay, London Borough of Haringey, London, Greater London, England, N4 1DP, United Kingdom	London	United Kingdom	7.5
479	H tel Le Walt	Hôtel Le Walt, 37, Avenue de la Motte-Picquet, Quartier du Gros-Caillou, 7th Arrondissement, Paris, Ile-de-France, France, 75007, France	Paris	France	8.8
480	H tel Le Royal Monceau Raffles Paris	35, Avenue Hoche, Quartier du Faubourg-du-Roule, 8th Arrondissement of Paris, Paris, Ile-de-France, France, 75008, France	Paris	France	9.3
481	Eccleston Square Hotel	'Eccleston Square Hotel, 37, Eccleston Square, St. James''s, Pimlico, City of Westminster, London, Greater London, England, SW1V 1PL, United Kingdom'	London	United Kingdom	8.5
482	Nottingham Place Hotel	Nottingham Place Hotel, 37, Nottingham Place, Marylebone, City of Westminster, London, Greater London, England, W1U 5EW, United Kingdom	London	United Kingdom	8.2
483	Hotel Claridge Paris	20, Rue Marbeuf, Quartier des Champs-Élysées, 8th Arrondissement of Paris, Paris, Ile-de-France, France, 75008, France	Paris	France	8.1
484	Strand Palace Hotel	Strand Palace Hotel, Exeter Street, St Clement Danes, Covent Garden, City of Westminster, London, Greater London, England, WC2E 7HA, United Kingdom	London	United Kingdom	8.1
485	H tel L Echiquier Op ra Paris MGallery by Sofitel	'Hôtel Pavillon Opéra, Rue de l''Échiquier, Quartier de la Porte-Saint-Denis, 10th Arrondissement, Paris, Ile-de-France, France, 75010, France'	Paris	France	9.1
486	H tel De Castiglione	Zadig & Voltaire, Rue du Faubourg Saint-Honoré, Quartier de la Madeleine, 8th Arrondissement of Paris, Paris, Ile-de-France, France, 75008, France	Paris	France	7.2
487	Hilton London Olympia	Hilton London Olympia, 380, Kensington High Street, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom	London	United Kingdom	7.4
488	Grange Buckingham Hotel	39, Bedford Place, Holborn, Bloomsbury, London Borough of Camden, London, Greater London, England, WC1A 2PJ, United Kingdom	London	United Kingdom	8.5
489	The Cleveland	43, Cleveland Square, Paddington, City of Westminster, London, Greater London, England, W2 6DA, United Kingdom	London	United Kingdom	8.2
490	Dorset Square Hotel	Dorset Square Hotel, 39-40, Dorset Square, Marylebone, City of Westminster, London, Greater London, England, NW1 6QN, United Kingdom	London	United Kingdom	9
491	Edouard 7 Paris Op ra	'Pierre Herme, 39, Avenue de l''Opéra, Quartier Gaillon, 1st Arrondissement, Paris, Ile-de-France, France, 75002, France'	Paris	France	9.1
492	Renaissance Paris Arc de Triomphe Hotel	Salle Wagram, Avenue des Ternes, Quartier des Ternes, 17th Arrondissement, Paris, Ile-de-France, France, 75017, France	Paris	France	8.4
493	Rubens At The Palace	'41 Hotel, Bressenden Place, St. James''s, Victoria, City of Westminster, London, Greater London, England, SW1E 5DG, United Kingdom'	London	United Kingdom	8.7
494	every hotel Piccadilly	'every hotel Piccadilly, Whitcomb Street, St. James''s, Covent Garden, City of Westminster, London, Greater London, England, SW1Y 4AJ, United Kingdom'	London	United Kingdom	8.8
495	Millennium Gloucester Hotel London	Millenium Conference Centre, Courtfield Road, South Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, SW7 4QH, United Kingdom	London	United Kingdom	7.8
496	Novotel Suites Paris Expo Porte de Versailles	Société Générale, Boulevard Brune, Quartier de Plaisance, 14th Arrondissement, Paris, Ile-de-France, France, 75014, France	Paris	France	8.8
497	K K H tel Cayr Saint Germain des Pr s	'4, Boulevard Raspail, Quartier Saint-Thomas-d''Aquin, 7th Arrondissement, Paris, Ile-de-France, France, 75007, France'	Paris	France	8.4
498	Fielding Hotel	Fielding, 4, Broad Court, St Clement Danes, Covent Garden, City of Westminster, London, Greater London, England, WC2B 5QZ, United Kingdom	London	United Kingdom	8.7
499	DoubleTree by Hilton Hotel London Marble Arch	Doubletree by Hilton London Marble Arch, 4, Bryanston Street, Marylebone, City of Westminster, London, Greater London, England, W1H 7AW, United Kingdom	London	United Kingdom	8.1
500	Holiday Inn London West	Ramada Encore West London, Western Avenue, Acton, London Borough of Ealing, London, Greater London, England, W3 6RT, United Kingdom	London	United Kingdom	8.1
501	The Soho Hotel	The Soho Hotel, 4, Richmond Mews, Soho, City of Westminster, London, Greater London, England, W1D 3DH, United Kingdom	London	United Kingdom	9.5
502	Le Grand H tel de Normandie	'La Ville d''Argentan, Rue d''Amsterdam, Quartier Saint-Georges, 9th Arrondissement, Paris, Ile-de-France, France, 75009, France'	Paris	France	7.5
503	Monsieur Cadet Hotel Spa Ex Meyerhold Spa 	Quartier du Faubourg-Montmartre, 9th Arrondissement, Paris, Ile-de-France, France, 75009, France	Paris	France	8.7
504	H tel de La Tamise Esprit de France	Quartier Vendôme, 1st Arrondissement, Paris, Ile-de-France, France, 75001, France	Paris	France	9.6
505	Buddha Bar Hotel Paris	'Hôtel Marquis, Rue d''Anjou, Quartier de la Madeleine, 8th Arrondissement of Paris, Paris, Ile-de-France, France, 75008, France'	Paris	France	8.8
506	Le A	'Hôtel des Champs Élysée, Rue d''Artois, Quartier du Faubourg-du-Roule, 8th Arrondissement of Paris, Paris, Ile-de-France, France, 75008, France'	Paris	France	8.9
507	Holiday Inn Paris Notre Dame	Up on The Roof, 4, Rue Danton, Quartier de la Monnaie, 6th Arrondissement, Paris, Ile-de-France, France, 75006, France	Paris	France	8.3
508	Mercure Paris Opera Garnier	'Hôtel Mercure Paris Opéra Garnier, 4, Rue de l''Isly, Quartier de la Chaussée-d''Antin, 9th Arrondissement, Paris, Ile-de-France, France, 75008, France'	Paris	France	8.1
509	Grand H tel Du Palais Royal	2, Place de Valois, Quartier du Palais Royal, 1st Arrondissement, Paris, Ile-de-France, France, 75001, France	Paris	France	9.2
510	Best Western Aulivia Op ra	Hôtel Aulivia Opéra, Rue des Petites Écuries, Quartier de la Porte-Saint-Denis, 10th Arrondissement, Paris, Ile-de-France, France, 75010, France	Paris	France	7.8
511	Renaissance Paris Vendome Hotel	Quartier Vendôme, 1st Arrondissement, Paris, Ile-de-France, France, 75001, France	Paris	France	7.9
512	Hotel Park Lane Paris	'Quartier de l''Europe, 8th Arrondissement of Paris, Paris, Ile-de-France, France, 75008, France'	Paris	France	8.7
513	Little Palace Hotel	Little Palace Hotel, Rue Salomon de Caus, Quartier des Arts-et-Métiers, 3rd Arrondissement, Paris, Ile-de-France, France, 75003, France	Paris	France	8.2
514	Napoleon Paris	Hôtel Napoléon, Sortie Parking Étoile Friedland, Quartier du Faubourg-du-Roule, 8th Arrondissement of Paris, Paris, Ile-de-France, France, 75008, France	Paris	France	8.5
515	Andaz London Liverpool Street	Andaz Liverpool Street, 40, Liverpool Street, City of London, Greater London, England, EC2M 7QN, United Kingdom	London	United Kingdom	9
