"movie_id","movie_title_en","movie_title_fr","movie_year"
"22390","Seven Up!","Up Series","1964"
"22391","Cop Land","Cop Land","1997"
"22392","Event Horizon","Event Horizon, le vaisseau de l'au-delà","1997"
"22393","7 Plus Seven","Up Series","1970"
"22394","Spawn","Spawn","1997"
"22395","Georgy Girl","Georgy Girl","1966"
"22396","Air Bud","Air Bud : Buddy star des paniers","1997"
"22397","Picture Perfect","Trait pour trait","1997"
"22398","In the Company of Men","En compagnie des hommes","1997"
"22399","Free Willy 3: The Rescue","Sauvez Willy 3","1997"
"22400","Career Girls","Deux filles d'aujourd'hui","1997"
"22401","This Is My Life","This Is My Life","1992"
"22402","Conspiracy Theory","Complots","1997"
"22403","Desperate Measures","L'Enjeu","1998"
"22404","Steel","Steel","1997"
"22405","She's So Lovely","She's So Lovely","1997"
"22406","Hoodlum","Hoodlum","1997"
"22407","Leave It to Beaver","Petit Poucet l'espiègle","1997"
"22408","Mimic","Mimic","1997"
"22409","Money Talks","Argent comptant","1997"
"22410","Excess Baggage","Excess Baggage","1997"
"22411","Kull the Conqueror","Kull le Conquérant","1997"
"22412","Air Force One","Air Force One","1997"
"22413","One Eight Seven","187 code meurtre","1997"
"22414","Mama","Mama","2013"
"22415","The Hunt for Red October","À la poursuite d'Octobre rouge","1990"
"22416","My Own Private Idaho","My Own Private Idaho","1991"
"22417","Kiss Me, Guido","Kiss Me, Guido","1997"
"22418","Upstream Color","Upstream Color","2013"
"22419","Star Maps","Star Maps","1997"
"22420","In & Out","In and Out","1997"
"22421","The Edge","À couteaux tirés","1997"
"22422","The Peacemaker","Le Pacificateur","1997"
"22423","L.A. Confidential","L.A. Confidential","1997"
"22424","Seven Years in Tibet","Sept ans au Tibet","1997"
"22425","Kiss the Girls","Le Collectionneur","1997"
"22426","Soul Food","Soul Food","1997"
"22427","Wishmaster","Wishmaster","1997"
"22428","A Thousand Acres","Secrets","1997"
"22429","The Game","The Game","1997"
"22430","Fire Down Below","Menace toxique","1997"
"22431","U Turn","U-Turn","1997"
"22432","The MatchMaker","The MatchMaker","1997"
"22433","The Assignment","Contrat sur un terroriste","1997"
"22434","A Smile Like Yours","A Smile Like Yours","1997"
"22435","Ulee's Gold","Ulee's Gold","1997"
"22436","The Ice Storm","Ice Storm","1997"
"22437","Stag","Stag","1997"
"22438","Serenity","Serenity","2005"
"22439","Chasing Amy","Méprise multiple","1997"
"22440","How to Be a Player","How to Be a Player","1997"
"22441","Catch and Release","Ma vie sans lui","2006"
"22442","The Full Monty","The Full Monty","1997"
"22443","Indian Summer","Indian Summer","1996"
"22444","Smokin' Aces","Mise à prix","2006"
"22445","Mrs. Brown","La Dame de Windsor","1997"
"22446","I Know What You Did Last Summer","Souviens-toi... l'été dernier","1997"
"22447","The Devil's Advocate","The Devil's Advocate","1997"
"22448","RocketMan","RocketMan","1997"
"22449","Epic Movie","Big Movie","2007"
"22450","Playing God","Playing God","1997"
"22451","The House of Yes","The House of Yes","1997"
"22452","Fast, Cheap & Out of Control","Fast, Cheap and Out of Control","1997"
"22453","Because I Said So","Because I Said So","2007"
"22454","Year of the Horse","Year of the Horse","1997"
"22455","Hannibal Rising","Hannibal Lecter : Les Origines du mal","2007"
"22456","Gattaca","Bienvenue à Gattaca","1997"
"22457","FairyTale: A True Story","Le Mystère des fées : Une histoire vraie","1997"
"22458","Norbit","Norbit","2007"
"22459","Phantoms","Phantoms","1998"
"22460","Duplicity","Duplicity","2009"
"22461","Wonderland","Wonderland","1997"
"22462","A Life Less Ordinary","Une vie moins ordinaire","1997"
"22463","Eve's Bayou","Eve's Bayou","1997"
"22464","Knowing","Prédictions","2009"
"22465","Switchback","La Piste du tueur","1997"
"22466","Stripes","Les Bleus","1981"
"22467","Bean","Bean","1997"
"22468","Mad City","Mad City","1997"
"22469","Sholay","Sholay","1975"
"22470","One Night Stand","Pour une nuit...","1997"
"22471","The Tango Lesson","La Leçon de tango","1997"
"22472","Broken Flowers","Broken Flowers","2005"
"22473","Welcome to Sarajevo","Bienvenue à Sarajevo","1997"
"22474","Deceiver","Deceiver","1997"
"22475","The Rainmaker","L'Idéaliste","1997"
"22476","Boogie Nights","Boogie Nights","1997"
"22477","Witness","Witness","1985"
"22478","Starship Troopers","Starship Troopers","1997"
"22479","The Joy Luck Club","Le Club de la chance","1993"
"22480","Sliding Doors","Pile et Face","1998"
"22481","Mortal Kombat: Annihilation","Mortal Kombat : Destruction finale","1997"
"22482","The Truman Show","The Truman Show","1998"
"22483","Fern flowers","Fleur de fougère","1949"
"22484","The Wings of the Dove","Les Ailes de la colombe","1997"
"22485","Mrs. Dalloway","Mrs Dalloway","1997"
"22486","Red Corner","Red Corner","1997"
"22487","The Jackal","Le Chacal","1997"
"22488","Anastasia","Anastasia","1997"
"22489","The Man Who Knew Too Little","L'Homme qui en savait trop... peu","1997"
"22490","Shadow Dancer","Shadow Dancer","2012"
"22491","Alien: Resurrection","Alien, la résurrection","1997"
"22492","The Boss of It All","Le Direktør","2006"
"22493","Alien Escape","Alien Escape","1995"
"22494","Cowboys & Aliens","Cowboys et Envahisseurs","2011"
"22495","Amistad","Amistad","1997"
"22496","The Apostle","Le Prédicateur","1997"
"22497","Bent","Bent","1997"
"22498","The Butcher Boy","Fatty boucher","1997"
"22499","Cocaine Cowboys","Cocaine Cowboys","2006"
"22500","Deconstructing Harry","Harry dans tous ses états","1997"
"22501","Flubber","Flubber","1997"
"22502","For Richer or Poorer","Les Sexton se mettent au vert","1997"
"22503","Good Will Hunting","Will Hunting","1997"
"22504","Home Alone 3","Maman, je m'occupe des méchants !","1997"
"22505","Stonehearst Asylum","Hysteria","2014"
"22506","Midnight in the Garden of Good and Evil","Minuit dans le jardin du bien et du mal","1997"
"22507","Keep the Lights On","Keep the Lights On","2012"
"22508","Mouse Hunt","La Souris","1997"
"22509","Office Killer","Office Killer","1997"
"22510","Scream 2","Scream 2","1997"
"22511","Ong-Bak 2: The Beginning","Ong-bak 2 : La Naissance du dragon","2008"
"22512","The Girl with the Dragon Tattoo","Millénium","2009"
"22513","The Sweet Hereafter","De beaux lendemains","1997"
"22514","Ratatouille","Ratatouille","2007"
"22515","Titanic","Titanic","1997"
"22516","Tomorrow Never Dies","Demain ne meurt jamais","1997"
"22517","Life Partners","Life Partners","2014"
"22518","The Postman","Postman","1997"
"22519","San Andreas","San Andreas","2015"
"22520","The Horse Whisperer","L'Homme qui murmurait à l'oreille des chevaux","1998"
"22521","The Winter Guest","L'Invitée de l'hiver","1997"
"22522","Jackie Brown","Jackie Brown","1997"
"22523","Beauty Is Embarrassing","Beauty Is Embarrassing","2012"
"22524","Kundun","Kundun","1997"
"22525","Sunshine Cleaning","Sunshine Cleaning","2008"
"22526","Drive Hard","Drive Hard","2014"
"22527","Welcome to Me","Welcome to Me","2014"
"22528","Mr. Magoo","Mr. Magoo","1997"
"22529","Girl Model","Girl Model","2011"
"22530","The Big Lebowski","The Big Lebowski","1998"
"22531","Afterglow","L'Amour... et après","1997"
"22532","My Life in Pink","Ma vie en rose","1997"
"22533","Great Expectations","Les Grandes Espérances","1998"
"22534","3 Ninjas: High Noon at Mega Mountain","Les trois ninjas se déchaînent","1998"
"22535","Firestorm","Firestorm","1998"
"22536","Senseless","Supersens","1998"
"22537","Wag the Dog","Des hommes d'influence","1997"
"22538","Dark City","Dark City","1998"
"22539","Berserk","Berserk","1967"
"22540","Star Kid","Star Kid","1997"
"22541","Hard Rain","Pluie d'enfer","1998"
"22542","The Dukes of Hazzard","Shérif, fais-moi peur","2005"
"22543","Half Baked","Half Baked","1998"
"22544","Fallen","Le Témoin du mal","1998"
"22545","Shooting Fish","Shooting Fish","1997"
"22546","The Chumscrubber","The Chumscrubber","2005"
"22547","The Prophecy II","The Prophecy 2","1998"
"22548","Fallen Angels","Les Anges déchus","1995"
"22549","Kung Fu Panda: Secrets of the Furious Five","Kung Fu Panda : Les Secrets des cinq cyclones","2008"
"22550","Four Days in September","Quatre jours en septembre","1997"
"22551","Spice World","Spice World, le film","1997"
"22552","Junebug","Junebug","2005"
"22553","Paris, I Love You","Paris, I Love You","2006"
"22554","Deep Rising","Un cri dans l'océan","1998"
"22555","Deuce Bigalow: European Gigolo","Gigolo malgré lui","2005"
"22556","The Skeleton Key","La Porte des secrets","2005"
"22557","Four Brothers","Quatre frères","2005"
"22558","Music From Another Room","Music From Another Room","1998"
"22559","The Great Raid","Le Grand Raid","2005"
"22560","The Replacement Killers","Un tueur pour cible","1998"
"22561","Night Flier","Les Ailes de la nuit","1997"
"22562","The Astronaut Farmer","The Astronaut Farmer","2007"
"22563","Blues Brothers 2000","Blues Brothers 2000","1998"
"22564","Grizzly Man","Grizzly Man","2005"
"22565","The Wedding Singer","Wedding Singer : Demain, on se marie !","1998"
"22566","Movie 43","My Movie Project","2013"
"22567","Sphere","Sphère","1998"
"22568","Palmetto","Palmetto","1998"
"22569","As Good as It Gets","Pour le pire et pour le meilleur","1997"
"22570","The Girl in the Café","The Girl in the Café","2005"
"22571","King of New York","The King of New York","1990"
"22572","Men with Guns","Men with Guns","1997"
"22573","Twilight","L'Heure magique","1998"
"22574","U.S. Marshals","US Marshals","1998"
"22575","Love and Death on Long Island","Amour et mort à Long Island","1997"
"22576","Midaq Alley","El callejón de los milagros","1995"
"22577","In God's Hands","In God's Hands","1998"
"22578","Everest","Everest","1998"
"22579","Hush","Du venin dans les veines","1998"
"22580","Suicide Kings","Suicide Kings","1997"
"22581","The Man in the Iron Mask","L'Homme au masque de fer","1998"
"22582","It's a Boy Girl Thing","It's a Boy Girl Thing","2006"
"22583","The Pervert's Guide to Ideology","The Pervert's Guide to Ideology","2012"
"22584","The Newton Boys","Le Gang des Newton","1998"
"22585","Wild Things","Sexcrimes","1998"
"22586","Paulie","Paulie, le perroquet qui parlait trop","1998"
"22587","A Cool, Dry Place","Pas facile d'être papa","1998"
"22588","Fireworks","Fireworks","1997"
"22589","Primary Colors","Primary Colors","1998"
"22590","Wide Awake","Éveil à la vie","1998"
"22591","The Possession of Michael King","The Possession of Michael King","2014"
"22592","Prime Cut","Carnage","1972"
"22593","Two Girls and a Guy","Two Girls and a Guy","1997"
"22594","Comedy Central Roast of James Franco","Comedy Central Roast of James Franco","2013"
"22595","Storefront Hitchcock","Storefront Hitchcock","1997"
"22596","The Object of My Affection","L'Objet de mon affection","1998"
"22597","Meet the Deedles","Meet the Deedles","1998"
"22598","Homegrown","L'Héritage de Malcolm","1998"
"22599","Echelon Conspiracy","Conspiracy","2009"
"22600","Barney's Great Adventure","Barney's Great Adventure","1998"
"22601","The Big One","The Big One","1997"
"22602","Lost in Space","Perdus dans l'espace","1998"
"22603","Mercury Rising","Code Mercury","1998"
"22604","The Spanish Prisoner","La Prisonnière espagnole","1997"
"22605","City of Angels","La Cité des anges","1998"
"22606","The Last Days of Disco","Les Derniers Jours du disco","1998"
"22607","The Odd Couple II","Drôle de couple 2","1998"
"22608","My Giant","Le Géant et moi","1998"
"22609","He Got Game","He Got Game","1998"
"22610","The Best of Everything","Rien n'est trop beau","1959"
"22611","The Gingerbread Man","The Gingerbread Man","1998"
"22612","Live Flesh","En chair et en os","1997"
"22613","Zero Effect","La Méthode zéro","1998"
"22614","Nil By Mouth","Ne pas avaler","1997"
"22615","The Borrowers","Le Petit Monde des Borrowers","1997"
"22616","Love Walked In","Love Walked In","1998"
"22617","Kissing a Fool","Kissing a Fool","1998"
"22618","Sightseers","Touristes","2012"
"22619","Krippendorf's Tribe","Drôles de Papous","1998"
"22620","Kurt & Courtney","Kurt and Courtney","1998"
"22621","Mr. Nice Guy","Mister Cool","1997"
"22622","Hansel & Gretel: Witch Hunters","Hansel et Gretel : Witch Hunters","2013"
"22623","Taste of Cherry","Le Goût de la cerise","1997"
"22624","Character","Karakter","1997"
"22625","Junk Mail","Junk Mail","1997"
"22626","Species II","La Mutante 2","1998"
"22627","Major League: Back to the Minors","Major League: Back to the Minors","1998"
"22628","Sour Grapes","Sour Grapes","1998"
"22629","Wild Man Blues","Wild Man Blues","1997"
"22630","The Big Hit","Big Hit","1998"
"22631","Dancer, Texas Pop. 81","Dancer, Texas Pop. 81","1998"
"22632","Les Misérables","Les Misérables","1998"
"22633","Monsters vs. Aliens","Monstres contre Aliens","2009"
"22634","Still Breathing","Still Breathing","1997"
"22635","Clockwatchers","Clockwatchers","1997"
"22636","Deep Impact","Deep Impact","1998"
"22637","Woo","Woo","1998"
"22638","Lawn Dogs","Lawn Dogs","1997"
"22639","Quest for Camelot","Excalibur, l'épée magique","1998"
"22640","Godzilla","Godzilla","1998"
"22641","Day & Night","Jour Nuit","2010"
"22642","Sarfarosh","Sarfarosh","1999"
"22643","Bulworth","Bulworth","1998"
"22644","Fear and Loathing in Las Vegas","Las Vegas Parano","1998"
"22645","The Opposite of Sex","Sexe et autres complications","1998"
"22646","I Got the Hook Up","I Got the Hook Up","1998"
"22647","Almost Heroes","Les Premiers Colons","1998"
"22648","Hope Floats","Ainsi va la vie","1998"
"22649","Insomnia","Insomnia","1997"
"22650","The Ugly","The Ugly","1997"
"22651","Far from the Madding Crowd","Loin de la foule déchaînée","2015"
"22652","A Perfect Murder","Meurtre parfait","1998"
"22653","Magical Mystery Tour","Magical Mystery Tour","1967"
"22654","Sita Sings the Blues","Sita chante le blues","2008"
"22655","Six Days Seven Nights","6 jours, 7 nuits","1998"
"22656","Can't Hardly Wait","Big Party","1998"
"22657","Cousin Bette","La Cousine Bette","1998"
"22658","Sisters","Sœurs de sang","2015"
"22659","High Art","High Art","1998"
"22660","Daddy's Home","Very Bad Dads","2015"
"22661","The Children of Heaven","Les Enfants du ciel","1997"
"22662","Dear Jesse","Dear Jesse","1997"
"22663","Dream for an Insomniac","Dream for an Insomniac","1996"
"22664","Hav Plenty","Hav Plenty","1997"
"22665","Henry Fool","Henry Fool","1997"
"22666","Marwencol","Marwencol","2010"
"22667","Mulan","Mulan","1998"
"22668","Scorpio Rising","Scorpio Rising","1964"
"22669","The X-Files: Fight the Future","The X-Files, le film","1998"
"22670","I Went Down","I Went Down","1997"
"22671","Dr. Dolittle","Docteur Dolittle","1998"
"22672","Out of Sight","Hors d'atteinte","1998"
"22673","Picnic at Hanging Rock","Pique-nique à Hanging Rock","1975"
"22674","Smoke Signals","Phoenix Arizona","1998"
"22675","Buffalo '66","Buffalo '66","1998"
"22676","Armageddon","Armageddon","1998"
"22677","Lethal Weapon 4","L'Arme fatale 4","1998"
"22678","Madeline","Madeline","1998"
"22679","Small Soldiers","Small Soldiers","1998"
"22680","Pi","Pi","1998"
"22681","Whatever","Extension du domaine de la lutte","1998"
"22682","There's Something About Mary","Mary à tout prix","1998"
"22683","Why Stop Now","Why Stop Now","2012"
"22684","Plan 9 from Outer Space","Plan 9 from Outer Space","1959"
"22685","Wings","Les Ailes","1927"
"22686","Ghost Rider","Ghost Rider","2007"
"22687","The Broadway Melody","Broadway Melody","1929"
"22688","All Quiet on the Western Front","À l'Ouest, rien de nouveau","1930"
"22689","Cimarron","La Ruée vers l'Ouest","1931"
"22690","Breach","Agent double","2007"
"22691","Grand Hotel","Grand Hotel","1932"
"22692","Mutiny on the Bounty","Les Révoltés du Bounty","1935"
"22693","The Great Ziegfeld","Le Grand Ziegfeld","1936"
"22694","Music and Lyrics","Le Come-Back","2007"
"22695","The Life of Emile Zola","La Vie d'Émile Zola","1937"
"22696","You Can't Take It with You","You Can't Take It with You","1938"
"22697","The Number 23","Le Nombre 23","2007"
"22698","How Green Was My Valley","Qu'elle était verte ma vallée","1941"
"22699","Mrs. Miniver","Madame Miniver","1942"
"22700","Reno 911!: Miami","Alerte à Miami : Reno 911 !","2007"
"22701","Going My Way","La Route semée d'étoiles","1944"
"22702","The Lost Weekend","Le Poison","1945"
"22703","The Best Years of Our Lives","Les Plus Belles Années de notre vie","1946"
